CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
15693382,Muir,828,France,Male,31.0,9,0.0,1,no,yes,164257.37,no
15791769,Gardener,691,France,Female,29.0,9,116536.43,1,yes,no,51987.99,no
15712483,Chidi,608,Spain,Female,28.0,4,0.0,2,yes,no,10899.63,yes
15636454,Fu,691,France,Female,60.0,6,101070.69,1,yes,no,177355.8,yes
15710138,Sun,718,Spain,Male,39.0,6,0.0,2,no,yes,63889.1,no
15571571,Ting,680,Germany,Female,31.0,3,127331.46,3,yes,yes,176433.6,no
15638751,Ashton,838,Spain,Female,41.0,5,0.0,2,yes,no,81313.51,no
15598574,Uwakwe,695,Spain,Female,31.0,5,0.0,2,no,yes,13998.88,no
15796787,Vassiliev,681,France,Male,46.0,0,105969.42,1,yes,no,5771.56,no
15615670,Kazakova,762,France,Male,36.0,5,119547.46,1,yes,yes,42693.65,no
15705506,Perry,751,Spain,Male,38.0,7,0.0,2,no,no,90839.61,no
15599535,Howell,678,Spain,Male,28.0,5,138668.18,1,yes,yes,54144.01,no
15768449,Ricci,634,France,Female,37.0,7,51582.5,2,yes,yes,184312.88,no
15725002,Smith,749,France,Male,37.0,7,0.0,2,yes,no,20306.79,no
15611682,Rossi,590,Spain,Male,37.0,6,169902.92,1,yes,yes,128256.18,no
15749964,Jones,610,France,Female,27.0,4,87262.4,2,yes,no,182720.07,no
15678779,Quezada,502,France,Male,33.0,7,0.0,2,no,yes,4082.52,no
15752601,McCulloch,578,France,Female,40.0,7,0.0,2,no,no,102233.73,no
15758477,Tobeolisa,547,France,Female,32.0,2,0.0,2,yes,no,132002.83,no
15629133,Black,579,France,Female,27.0,9,0.0,2,yes,no,126838.7,no
15604963,Fraser,661,France,Male,39.0,5,0.0,2,no,no,181461.46,no
15796413,Green,794,France,Male,46.0,6,0.0,2,yes,no,195325.74,no
15812470,Allan,719,France,Male,61.0,5,0.0,2,no,yes,29132.43,no
15587443,Akudinobi,728,France,Female,69.0,1,0.0,2,yes,yes,131804.86,no
15689692,Walker,598,Germany,Male,19.0,3,150348.37,1,yes,yes,173784.04,no
15779586,Olisaemeka,822,Germany,Female,46.0,3,115074.02,2,yes,no,26249.86,no
15667588,Arcuri,670,Spain,Female,40.0,3,0.0,1,yes,yes,182650.15,no
15624423,Liu,850,France,Male,28.0,8,99986.98,1,yes,no,196582.55,no
15591107,Flemming,723,Germany,Female,68.0,3,110357.0,1,no,no,141977.54,yes
15748986,Bischof,705,Germany,Male,42.0,8,166685.92,2,yes,yes,55313.51,no
15793896,John,677,Spain,Male,40.0,7,95312.8,1,yes,yes,62944.75,no
15620570,Sinnett,736,France,Male,43.0,4,202443.47,1,yes,no,72375.03,no
15727811,Ts'ui,661,Germany,Female,47.0,0,109493.62,1,no,no,188324.01,yes
15707681,Pokrovsky,501,Germany,Male,38.0,9,88977.39,2,no,yes,133403.07,no
15702030,Azarov,516,France,Female,29.0,2,104982.57,1,yes,no,157378.5,no
15673238,McCarthy,517,Germany,Female,59.0,8,154110.99,2,yes,no,101240.08,yes
15604196,Simpson,766,France,Male,32.0,6,185714.28,1,yes,yes,102502.5,no
15769356,Stevenson,520,Germany,Female,23.0,3,116022.53,2,yes,yes,37577.66,no
15665590,Moore,541,France,Male,46.0,6,0.0,2,yes,yes,83456.67,no
15572361,,790,Germany,Female,34.0,2,,1,yes,no,199420.41,no
15667460,Moore,797,France,Male,31.0,9,0.0,2,yes,yes,24748.89,no
15654760,Su,811,France,Male,40.0,1,101514.89,1,yes,yes,121765.0,no
15632669,Rees,722,Spain,Female,32.0,4,0.0,2,yes,yes,113666.48,no
15613673,Lung,675,France,Male,28.0,9,0.0,1,yes,no,134110.93,no
15698522,Thomas,660,Germany,Male,39.0,9,134599.33,2,yes,no,183095.87,no
15741633,Fuller,566,Spain,Male,32.0,10,147511.26,1,yes,yes,159891.03,no
15674583,Trevisani,768,France,Male,25.0,0,78396.08,1,yes,yes,8316.19,no
15665374,Dumolo,610,Spain,Female,31.0,5,0.0,2,no,no,63736.36,no
15588854,Wu,715,France,Female,31.0,3,110581.29,1,yes,yes,94715.24,no
15810716,Kerr,750,Germany,Male,42.0,8,151836.36,2,yes,no,68695.38,no
15776921,Geoghegan,431,Germany,Male,45.0,5,83624.55,2,no,no,36899.62,no
15569394,Bailey,704,France,Male,24.0,2,148197.15,2,yes,no,182775.08,no
15788215,Hsia,535,Spain,Female,30.0,5,122924.75,1,no,no,62390.59,yes
15641007,Holden,614,France,Female,38.0,4,72594.0,1,yes,yes,76042.48,no
15594651,Milani,748,France,Male,38.0,4,115221.36,1,no,yes,70956.75,no
15575146,Jamieson,492,Germany,Male,51.0,8,117808.74,2,yes,yes,67311.12,no
15608916,Ndubueze,573,France,Male,40.0,7,147754.68,1,yes,yes,110454.46,no
15666297,Abramova,706,Spain,Female,53.0,3,0.0,3,no,no,88479.02,yes
15598586,Wetherspoon,680,France,Male,31.0,10,113292.17,1,yes,yes,122639.73,no
15665014,Middleton,458,Spain,Male,36.0,5,0.0,2,yes,no,79723.78,no
15701738,Arcuri,612,Germany,Male,44.0,2,115163.38,1,yes,yes,97677.52,yes
15650591,Calabrese,809,Germany,Male,50.0,10,118098.62,1,yes,yes,100720.02,yes
15652667,Hampton,590,France,Male,39.0,9,0.0,2,yes,yes,104730.52,no
15679622,Clayton,602,France,Male,35.0,8,0.0,1,yes,yes,22499.29,no
15730150,Otutodilichukwu,540,Spain,Male,37.0,0,120825.7,1,yes,no,28257.89,no
15813192,Chukwuemeka,494,France,Male,25.0,6,0.0,2,no,yes,109988.09,no
15606554,Douglas,797,France,Male,29.0,1,0.0,1,no,yes,149991.32,no
15611794,Galloway,526,Germany,Male,61.0,6,133845.28,2,yes,yes,45180.8,no
15672357,Sochima,631,Spain,Male,38.0,7,0.0,2,yes,no,181605.85,no
15711759,Wilkins,576,France,Female,29.0,5,108541.04,1,yes,yes,126469.09,no
15615296,Rice,405,France,Male,39.0,10,0.0,1,yes,no,160810.85,yes
15699294,Pope,555,France,Male,30.0,1,0.0,2,no,no,88146.86,no
15788634,Romani,750,Spain,Female,37.0,2,113817.06,1,no,no,88333.74,no
15660871,Ch'ang,665,France,Male,28.0,8,137300.23,1,yes,no,90174.83,no
15618258,Chizuoke,640,Spain,Male,37.0,5,158024.38,1,yes,no,81298.09,no
15722535,Ireland,457,France,Female,33.0,7,127837.54,1,no,yes,60013.17,no
15711977,Finch,695,France,Male,36.0,4,161533.0,1,yes,no,100940.91,no
15690169,Meng,645,France,Male,31.0,7,161171.7,2,yes,no,12599.94,yes
15790689,Hibbins,647,Spain,Male,32.0,9,80958.36,1,yes,yes,128590.73,no
15665181,Chung,808,Spain,Male,25.0,7,0.0,2,no,yes,23180.37,no
15633608,Black,641,France,Male,33.0,2,146193.6,2,yes,yes,55796.83,yes
15805261,Balashov,700,Spain,Male,29.0,8,0.0,2,no,yes,152097.02,no
15740356,Palmer,660,Germany,Male,26.0,4,115021.76,1,no,yes,162443.05,no
15808223,Lea,615,Spain,Male,41.0,1,126773.43,1,yes,yes,55551.26,no
15769980,Singleton,705,Germany,Female,40.0,3,92889.91,1,yes,yes,109496.69,no
15675450,Burt,718,France,Male,48.0,9,0.0,2,yes,yes,72105.63,no
15776494,Siciliano,754,France,Male,61.0,5,146622.35,1,yes,yes,41815.22,yes
15592412,Sun,713,Germany,Male,45.0,4,131038.14,1,yes,no,74005.04,yes
15777452,Sauve,587,France,Female,46.0,6,88820.29,1,no,no,70224.34,no
15692258,Thompson,569,Spain,Male,31.0,1,115406.97,1,no,no,145528.22,no
15791045,Boni,568,France,Female,38.0,3,132951.92,1,no,yes,124486.28,no
15807889,Wood,634,Germany,Male,74.0,5,108891.7,1,yes,no,10078.02,no
15602043,Buccho,770,Germany,Female,46.0,5,141788.63,2,no,no,164967.21,no
15807335,Spencer,676,Spain,Female,64.0,4,116954.32,1,yes,yes,91149.48,no
15629985,Eidson,723,Germany,Female,47.0,10,90450.0,2,no,no,103379.31,yes
15679453,Hung,614,Germany,Female,39.0,8,125997.22,1,yes,yes,128049.34,yes
15637315,Melvin,601,Spain,Female,41.0,3,0.0,2,yes,no,54342.83,no
15691513,Dawkins,592,France,Male,60.0,9,0.0,4,yes,yes,13614.01,yes
15622289,Rizzo,605,Spain,Female,36.0,9,0.0,2,no,yes,35521.63,no
15715184,Capon,752,Spain,Female,31.0,4,144637.86,2,yes,no,40496.72,no
15702801,Ts'ao,677,France,Female,29.0,3,86616.35,1,no,no,91903.9,yes
15719931,Johnstone,850,France,Male,31.0,8,0.0,2,yes,no,178667.7,no
15806081,Fleming,608,Germany,Female,48.0,2,127924.25,2,yes,no,32202.61,no
15796336,Chang,786,Spain,Female,34.0,9,0.0,2,yes,no,117034.32,no
15647306,Gibbs,777,France,Female,29.0,9,131240.61,1,yes,yes,163746.09,yes
15742369,Rita,667,Spain,Male,31.0,5,0.0,2,yes,yes,20346.69,no
15655859,Munro,848,,Male,35.0,5,120046.74,2,yes,no,84710.65,no
15675650,Duncan,486,,Female,39.0,8,97819.36,1,no,yes,120531.31,no
15574119,Okwuadigbo,598,Spain,Female,64.0,1,62979.93,1,yes,yes,152273.57,no
15754168,McIntosh,506,France,Female,40.0,3,0.0,1,yes,yes,144345.58,no
15763029,Ch'iu,612,Germany,Male,46.0,9,161450.03,1,yes,yes,96961.0,yes
15765048,Watt,545,France,Male,30.0,3,0.0,2,yes,no,170307.43,no
15786215,Udinese,793,France,Male,56.0,8,119496.25,2,yes,no,29880.99,no
15707559,Clark,682,France,Female,30.0,9,0.0,2,yes,yes,195104.91,no
15582129,Hsia,517,France,Male,62.0,1,43772.66,3,yes,no,187756.24,yes
15687540,Obiuto,684,France,Male,32.0,9,100249.41,2,no,yes,67599.69,no
15787196,T'ien,692,Spain,Male,46.0,2,0.0,2,yes,yes,105983.09,no
15670898,McKenzie,740,France,Female,60.0,5,108028.08,2,no,no,25980.42,yes
15775433,Tang,666,Germany,Male,71.0,1,53013.29,2,yes,yes,112222.64,no
15700693,Tu,693,France,Male,68.0,2,0.0,2,yes,yes,59864.96,no
15677955,Tsui,757,Germany,Male,33.0,1,122088.67,1,yes,no,42581.09,no
15570086,Lynch,684,Germany,Male,18.0,9,90544.0,1,no,yes,4777.23,no
15794875,Hung,691,Spain,Male,35.0,6,0.0,2,no,yes,178038.17,no
15673591,Oluchukwu,842,France,Male,44.0,3,141252.18,4,no,yes,128521.16,yes
15631756,Tuan,482,France,Female,35.0,5,147813.05,2,no,no,109029.72,no
15757617,Lewis,735,France,Male,55.0,6,134140.68,1,yes,no,2267.88,no
15612729,Chidiebere,681,France,Female,63.0,7,0.0,2,yes,yes,55054.48,no
15637857,Woolacott,616,France,Female,31.0,8,0.0,1,no,yes,76456.17,no
15681007,Yen,850,France,Female,35.0,2,128548.49,4,yes,no,75478.95,yes
15593622,Service,635,France,Male,43.0,10,122198.21,2,no,yes,179144.54,no
15629273,Lin,638,Germany,Male,42.0,8,145177.84,1,yes,no,193471.74,yes
15765846,Chuang,820,Spain,Female,31.0,2,94222.53,1,yes,no,103570.8,no
15596013,Akhtar,694,Germany,Female,58.0,1,143212.22,1,no,no,102628.56,yes
15722473,Faulkner,713,France,Male,41.0,3,0.0,2,yes,no,55772.04,no
15774936,Liang,543,Germany,Male,41.0,6,143350.41,1,yes,yes,192070.16,yes
15685640,Dancy,649,France,Female,41.0,3,130931.83,1,yes,yes,144808.37,no
15566563,Duigan,777,France,Female,30.0,4,137851.31,1,yes,no,5008.23,yes
15768746,McLean,561,France,Male,33.0,6,0.0,2,no,no,173680.39,no
15689952,Zuyeva,724,Spain,Male,41.0,5,0.0,1,no,yes,115753.94,no
15725906,Hankinson,665,Spain,Female,51.0,8,0.0,1,yes,yes,38928.48,yes
15634501,Wei,441,France,Male,60.0,1,140614.15,1,no,yes,174381.23,no
15571940,Afamefula,579,Spain,Male,22.0,3,118680.57,1,yes,yes,49829.8,no
15741643,Chiang,777,Germany,Male,35.0,7,122917.69,1,yes,yes,76169.68,no
15806822,Myers,739,France,Female,36.0,0,0.0,2,no,no,133465.57,no
15701166,Chinedum,660,France,Male,40.0,5,131754.11,2,yes,yes,38761.61,no
15718531,Ukaegbunam,554,France,Female,35.0,8,0.0,2,yes,yes,176779.46,no
15628308,Akubundu,850,France,Female,24.0,6,0.0,2,yes,yes,13159.9,no
15585287,Sal,842,Germany,Female,35.0,9,119948.09,1,yes,no,48217.97,yes
15781619,Stevenson,785,France,Female,38.0,1,0.0,1,yes,no,134964.85,yes
15805162,Sutherland,550,France,Male,25.0,0,0.0,2,yes,yes,184221.11,no
15588535,Ts'ao,750,Spain,Female,39.0,6,0.0,2,no,no,19264.33,no
15775307,Sung,490,Spain,Female,38.0,3,97266.1,1,yes,yes,92797.23,no
15777616,Pisani,605,Germany,Male,28.0,10,113690.83,1,yes,no,33114.24,no
15692291,Hs?eh,563,Spain,Female,42.0,6,99056.22,2,yes,no,154347.95,yes
15680843,Sherrod,675,France,Male,34.0,8,0.0,2,yes,yes,184842.21,no
15606232,Holloway,621,Spain,Female,36.0,7,116338.68,1,yes,yes,155743.48,no
15641585,Newton,850,France,Male,40.0,6,97339.99,1,no,yes,88815.25,no
15684358,Kang,711,France,Male,41.0,3,0.0,2,yes,yes,193747.57,no
15806389,Walton,549,Germany,Female,55.0,1,137592.31,2,no,yes,116548.02,yes
15641860,Bradley,764,Germany,Male,34.0,6,108760.27,2,yes,no,166324.79,yes
15814237,Watkins,627,Germany,Male,30.0,3,128770.88,2,yes,yes,40199.01,no
15808780,Tien,850,France,Female,34.0,2,0.0,2,no,no,51919.04,no
15767064,Davide,614,Spain,Female,36.0,1,44054.84,1,yes,yes,73329.08,no
15751177,Milne,685,Germany,Female,44.0,2,119657.53,1,yes,no,145387.05,yes
15613427,Barling,683,Germany,Female,49.0,7,108797.63,2,no,no,140763.18,no
15647259,Barnett,643,Spain,Male,35.0,2,0.0,2,no,no,67979.35,no
15748660,Ellis,561,Germany,Female,49.0,1,102025.32,1,yes,no,133051.64,yes
15726695,Hsia,601,Spain,Female,20.0,9,122446.61,2,yes,no,86791.9,no
15757473,Chukwujamuike,766,France,Female,27.0,7,158786.67,2,no,yes,47579.25,no
15809509,,699,France,Male,,3,,1,yes,yes,151623.71,no
15715512,Hsia,850,Germany,Male,29.0,1,154640.41,1,yes,yes,164039.51,no
15614168,Alexander,792,Germany,Female,50.0,4,146710.76,1,yes,no,16528.4,yes
15679818,Yuan,636,Germany,Male,67.0,7,136709.35,1,no,yes,66753.1,yes
15609928,Johnston,850,Germany,Male,43.0,5,129305.09,2,no,yes,19244.58,no
15731246,Hobler,628,Spain,Male,40.0,10,0.0,2,yes,no,103832.58,no
15685243,Jamieson,736,France,Female,63.0,10,0.0,2,no,yes,502.7,no
15638730,Macleod,711,France,Female,21.0,0,82844.33,2,no,yes,1408.68,no
15697034,Norris,583,Spain,Female,22.0,2,0.0,2,no,yes,5985.36,no
15699225,Pirozzi,757,France,Male,46.0,0,0.0,2,yes,no,37460.05,no
15677387,Folliero,749,Germany,Female,33.0,10,76692.22,1,no,yes,30396.43,no
15759184,Russell,705,France,Male,34.0,7,117715.84,1,yes,no,2498.67,no
15595991,Hsiung,585,France,Male,54.0,8,87105.32,1,yes,yes,55346.14,no
15681332,Tate,437,France,Female,43.0,6,0.0,1,yes,no,148330.97,yes
15756299,Davis,741,France,Female,64.0,2,69311.16,1,yes,yes,59237.72,no
15750547,Bair,738,France,Male,26.0,9,0.0,2,yes,yes,48644.94,no
15566380,Drury,586,Spain,Female,33.0,10,66948.67,2,yes,yes,140759.03,no
15675963,Padovano,627,France,Female,57.0,9,0.0,2,yes,yes,107712.42,no
15674671,Conway,551,Spain,Male,76.0,2,128410.71,2,yes,yes,181718.73,no
15621466,Waters,606,Germany,Male,38.0,3,99897.53,1,no,no,37054.65,no
15607176,Kang,674,France,Male,22.0,3,0.0,1,yes,yes,173940.59,no
15570299,,584,Germany,Female,31.0,6,,1,yes,no,99298.8,no
15613197,Ugochukwutubelum,590,France,Male,40.0,8,0.0,2,yes,no,62933.03,no
15798885,Burns,585,France,Male,56.0,4,138227.19,2,yes,yes,55287.84,no
15714883,Genovese,508,France,Female,25.0,2,111395.53,1,no,yes,48197.06,no
15604497,Beale,458,Germany,Male,44.0,7,84386.57,1,yes,no,178642.73,no
15773949,Cherkasova,692,France,Female,36.0,3,0.0,2,yes,yes,8282.22,no
15774164,Coles,502,Germany,Male,33.0,5,174673.65,2,yes,no,33300.56,no
15774127,Potter,518,France,Male,46.0,3,0.0,2,yes,no,76515.79,no
15619016,McMinn,660,Germany,Male,46.0,5,109019.65,2,yes,yes,33680.56,no
15795759,Bergamaschi,698,Germany,Female,52.0,1,107906.75,1,yes,no,168886.39,yes
15798844,Chijindum,678,France,Male,54.0,7,128914.97,1,no,no,191746.23,yes
15717962,Ch'iu,773,Spain,Male,63.0,9,111179.83,1,yes,yes,93091.02,no
15691504,Yusupova,619,Germany,Female,52.0,8,124099.13,1,no,no,23904.52,no
15693893,Davis,684,Germany,Male,59.0,9,122471.09,1,no,yes,15807.07,no
15672499,Iadanza,635,France,Male,34.0,3,134692.4,2,yes,yes,83773.02,no
15750410,Jordan,680,France,Female,25.0,4,123816.5,1,yes,yes,90162.35,no
15568904,Kruglova,608,Germany,Male,34.0,3,106288.54,1,yes,yes,36639.25,no
15649033,Echezonachukwu,603,Germany,Female,55.0,7,127723.25,2,yes,no,139469.11,yes
15780989,Hajek,579,Spain,Male,43.0,2,145843.82,1,yes,yes,198402.37,yes
15771059,Welch,756,Germany,Female,34.0,2,148200.72,1,no,no,194584.48,no
15687852,Vinogradoff,611,France,Male,30.0,2,104145.65,1,no,no,159629.64,no
15695280,Hung,532,Germany,Male,24.0,8,142755.25,1,no,no,34231.48,no
15592751,Okwudiliolisa,684,Germany,Female,63.0,3,81245.79,1,yes,no,69643.31,yes
15598338,Mays,647,Germany,Female,33.0,3,168560.46,2,no,no,90270.16,no
15735784,Gardner,583,France,Male,38.0,8,0.0,1,yes,no,47848.56,no
15629128,Mamelu,774,Germany,Male,42.0,2,132193.94,2,yes,yes,162865.52,no
15642870,Ross,677,France,Male,58.0,9,0.0,1,no,yes,168650.4,no
15637977,Barese,542,Germany,Male,25.0,8,139330.1,1,no,no,54372.37,no
15600792,Swayne,613,Spain,Male,29.0,0,0.0,2,no,yes,133897.32,no
15576131,Phillips,666,France,Male,40.0,5,0.0,2,yes,no,147878.05,no
15686588,Manfrin,777,France,Female,28.0,2,134571.5,1,no,yes,118313.38,no
15761018,Tan,581,Germany,Male,50.0,2,143829.2,2,yes,no,181224.24,yes
15616029,Adams,705,France,Male,32.0,7,0.0,2,yes,no,7921.57,no
15761149,Teng,673,France,Female,44.0,8,133444.97,1,no,yes,5708.19,no
15802758,,594,Germany,Female,,4,,2,yes,no,56756.52,yes
15647838,Davison,648,Germany,Female,51.0,2,116574.84,1,yes,no,4121.04,yes
15735968,Hsing,605,France,Male,41.0,10,0.0,2,no,yes,97213.09,no
15581286,Castro,734,France,Female,40.0,9,176914.8,1,yes,yes,12799.23,no
15625445,Parkin,572,France,Female,36.0,8,68348.18,2,no,yes,50400.32,no
15600173,Manna,595,France,Female,33.0,9,0.0,2,yes,yes,41447.86,no
15635143,Fennescey,749,France,Male,42.0,2,56726.83,2,no,yes,185543.35,no
15664849,Colon,573,Spain,Male,46.0,3,65269.23,1,no,yes,189988.65,yes
15762455,Yeh,624,Spain,Male,33.0,6,66220.17,1,no,yes,170819.01,no
15797165,Bergamaschi,703,France,Male,56.0,9,0.0,1,no,no,85547.33,yes
15788189,Matveyeva,665,France,Female,41.0,8,96147.55,1,yes,no,137037.97,no
15780492,Ignatyeva,648,France,Male,42.0,4,0.0,2,yes,no,19283.14,no
15678497,Lederer,850,Spain,Male,48.0,2,0.0,1,yes,no,169425.3,yes
15588560,Nwabugwu,569,Germany,Female,32.0,8,145330.43,1,yes,yes,132038.65,no
15606003,Abramowitz,566,France,Female,21.0,3,0.0,2,yes,yes,3626.47,no
15611756,Chapman,537,Germany,Female,47.0,4,124192.28,2,yes,yes,50881.51,no
15789563,Fiorentino,706,Germany,Female,46.0,7,111288.18,1,yes,yes,149170.25,yes
15702416,Cecil,734,France,Male,43.0,7,107805.67,1,no,no,182505.68,no
15766288,Ikechukwu,586,Germany,Female,36.0,5,103700.69,1,yes,no,194072.56,yes
15667633,Allen,612,France,Female,38.0,1,0.0,2,yes,yes,9209.21,no
15622774,Kao,648,France,Male,34.0,0,0.0,1,yes,yes,167931.81,no
15755416,Hart,557,France,Female,27.0,3,87739.08,1,yes,yes,123096.56,no
15769915,Charlton,643,Spain,Female,20.0,0,133313.34,1,yes,yes,3965.69,no
15643908,Turnbull,433,France,Female,49.0,10,0.0,1,yes,yes,87711.61,no
15627395,Manners,643,Germany,Male,41.0,7,154902.66,1,yes,yes,49667.28,no
15679663,,488,France,Female,,0,,2,yes,no,136675.22,no
15651581,Lavrentyev,758,Germany,Male,68.0,6,112595.85,1,yes,no,35865.44,yes
15596379,Wallace,743,Germany,Male,39.0,3,119695.75,1,no,yes,26136.13,no
15746674,Miller,730,France,Female,47.0,7,0.0,1,yes,no,33373.26,yes
15801256,Bazhenov,746,Spain,Male,49.0,7,0.0,2,no,yes,10096.25,no
15663808,Ifesinachi,666,Germany,Female,59.0,8,152614.51,2,yes,yes,188782.3,no
15598521,Ma,580,Germany,Female,33.0,7,131647.01,2,no,no,79775.19,no
15621457,Chu,850,France,Male,27.0,6,96654.72,2,no,no,152740.16,no
15764726,Kerr,563,France,Male,22.0,3,137583.04,1,no,yes,5791.85,no
15646374,Wynne,766,Germany,Female,28.0,3,62717.84,2,yes,yes,13182.43,no
15716501,Moon,659,France,Male,32.0,9,95377.13,1,no,yes,187551.24,no
15589948,Disher,607,Spain,Male,28.0,1,135936.1,2,yes,yes,110560.14,no
15811343,Cattaneo,644,Germany,Male,35.0,5,161591.11,3,yes,yes,63795.62,no
15659677,Beluchi,746,France,Male,47.0,8,142382.03,1,yes,yes,62086.62,no
15594436,Mazzi,588,Spain,Male,33.0,2,0.0,2,yes,yes,12483.56,no
15748995,Ifeajuna,691,Spain,Male,30.0,9,0.0,2,no,yes,10963.04,no
15677062,Howe,666,France,Female,38.0,6,127043.09,1,yes,yes,8247.0,no
15697201,Yocum,640,Spain,Female,46.0,3,0.0,1,yes,yes,156260.08,no
15666453,Moore,611,Germany,Female,29.0,4,78885.88,2,yes,yes,26927.69,no
15693771,Y?an,651,Spain,Female,45.0,8,95922.9,1,yes,no,84782.42,yes
15569867,Chinweuba,529,France,Female,29.0,8,0.0,2,yes,no,19842.11,no
15711602,Lowrie,676,France,Female,36.0,3,91711.59,1,yes,yes,95393.43,no
15717736,Shen,639,Germany,Female,46.0,10,110031.09,2,yes,yes,133995.59,no
15750441,Lavarack,782,France,Male,36.0,5,81210.72,2,no,yes,108003.38,no
15732791,Davide,641,Germany,Male,32.0,5,122947.92,1,yes,yes,99154.86,no
15775104,Gomes,697,France,Female,38.0,1,182065.85,1,yes,no,49503.5,no
15757607,Matveyeva,623,France,Male,45.0,0,0.0,1,yes,no,196533.72,yes
15793070,Fiorentino,494,Spain,Female,41.0,2,69974.66,2,yes,no,188426.13,yes
15760456,Eberechukwu,731,France,Female,38.0,10,123711.73,2,yes,no,171340.68,yes
15665385,Gibney,657,France,Male,44.0,6,76495.04,1,yes,no,79071.89,no
15612418,Virgo,744,France,Female,38.0,9,0.0,2,no,no,20940.76,no
15727138,Kulikova,774,Spain,Male,46.0,9,0.0,2,yes,yes,34774.26,no
15732061,Liu,850,Germany,Female,45.0,1,121874.89,1,no,no,6865.41,yes
15776051,Kao,551,France,Female,45.0,6,0.0,2,yes,yes,51143.43,no
15616530,Foran,638,France,Male,36.0,6,188455.19,1,no,no,47031.4,yes
15632344,Jones,792,France,Female,42.0,0,99045.93,2,yes,no,47160.01,no
15744979,Fowler,666,France,Female,36.0,8,0.0,1,no,yes,158666.99,no
15745433,,716,Germany,Female,30.0,2,,2,no,no,65464.66,no
15683657,Stephenson,594,France,Female,31.0,0,79340.95,1,yes,no,78255.86,no
15718572,Willis,600,Germany,Male,57.0,9,138456.03,2,yes,yes,103548.25,no
15665783,Ts'ui,565,France,Male,49.0,7,0.0,2,yes,yes,89609.26,no
15652782,Chibuzo,678,Germany,Male,48.0,2,101099.9,2,no,yes,193476.04,no
15707025,Fang,648,Spain,Female,31.0,5,0.0,2,yes,yes,5199.02,no
15647807,Wyckoff,642,France,Male,40.0,8,109219.83,1,yes,no,52827.51,no
15718281,Muir,706,Germany,Male,67.0,1,123276.69,2,yes,yes,86507.88,yes
15660571,Halpern,668,Spain,Male,43.0,10,113034.31,1,yes,yes,100423.88,no
15727857,Flynn,635,Spain,Male,41.0,1,0.0,2,yes,no,175611.5,no
15639252,Shao,603,Spain,Male,30.0,6,129548.5,2,yes,yes,19282.85,no
15628144,Soares,635,France,Female,72.0,4,74812.84,1,no,yes,27448.33,no
15683560,Gallo,642,France,Female,40.0,7,0.0,2,yes,no,183963.34,no
15653275,Lei,785,Spain,Female,54.0,1,0.0,2,yes,no,45113.92,yes
15622182,Daniels,628,Germany,Female,28.0,3,153538.13,2,yes,no,110776.01,no
15613962,Kenechi,499,France,Female,38.0,9,0.0,2,no,yes,183042.2,no
15618437,Singleton,567,Spain,Male,34.0,10,0.0,2,no,yes,161571.79,no
15783338,Williams,449,Spain,Male,32.0,0,155619.36,1,yes,yes,166692.03,no
15764491,Greece,701,Spain,Male,35.0,10,159693.9,2,yes,yes,71173.64,no
15712960,Olisanugo,613,Spain,Male,37.0,3,171653.17,1,no,yes,5353.12,no
15688157,Padovano,683,Germany,Female,39.0,2,47685.47,2,yes,yes,86019.48,no
15579287,Rossi,581,France,Male,35.0,4,0.0,2,no,yes,86383.82,no
15570931,Grant,620,France,Male,61.0,5,0.0,1,no,no,31641.52,yes
15615177,Ebelegbulam,561,Spain,Male,28.0,6,123692.0,1,yes,yes,70548.96,no
15809906,Mitchell,558,Germany,Male,26.0,1,148853.29,2,yes,yes,24411.02,no
15652169,Buckley,642,France,Male,35.0,2,133161.95,1,no,yes,122254.86,no
15649450,Repina,805,Germany,Male,24.0,6,143221.35,2,yes,no,186035.72,no
15777179,Ellis,687,France,Male,35.0,9,0.0,2,no,yes,73133.82,no
15803538,Douglas,695,Spain,Male,56.0,1,0.0,3,yes,no,187734.49,yes
15610936,Becher,562,France,Male,33.0,6,0.0,2,yes,no,111590.35,no
15590094,Nwachukwu,613,Germany,Male,38.0,9,126265.88,2,no,no,15859.95,no
15572706,Smith,589,France,Male,37.0,5,0.0,1,yes,no,61324.87,no
15634564,Aksyonov,593,Spain,Male,31.0,8,112713.34,1,yes,yes,176868.89,no
15684296,Artyomova,714,France,Male,34.0,5,141173.03,1,no,yes,98896.06,no
15702293,Medvedeva,588,Spain,Female,35.0,7,0.0,2,yes,yes,108739.15,no
15642099,Tsui,679,Spain,Male,39.0,6,0.0,2,yes,no,12266.06,no
15773273,Runyon,730,Spain,Male,38.0,5,118866.36,1,yes,yes,163317.5,no
15613337,Gallo,833,France,Male,47.0,2,0.0,2,yes,yes,182247.77,no
15800482,Bradshaw,586,Spain,Female,33.0,7,0.0,2,yes,yes,168261.4,no
15732644,Evans,567,Spain,Female,54.0,5,92316.31,2,yes,no,158590.66,yes
15713426,Hancock,637,Germany,Male,30.0,1,122185.53,1,yes,no,102566.46,yes
15640789,Butler,711,France,Male,38.0,4,123345.85,1,yes,no,141827.83,no
15598892,Bradshaw,828,France,Male,30.0,4,73070.18,2,no,no,161671.15,no
15606436,,500,Spain,Male,38.0,7,0.0,2,no,no,192013.23,no
